dataset,model,seed,n_train,n_test,n_classes,MCC,ACC,TPR_macro,TPR_weighted,FPR,PPV_macro,PPV_weighted,F1_macro,F1_weighted,AUROC_OvR_macro,AUROC_OvR_weighted,AUROC_OvO_macro,AUROC_binary,t_preprocess_s,t_fit_s,t_predict_s,peak_rss_mb,status
Edge_IIoTset,MLP,44,11440,3000,15,0.7651228553124276,97.04444444444445,77.83333333333334,77.83333333333333,1.5833333333333335,79.68361152507552,79.6836115250755,77.00783287014397,77.00783287014397,97.77294047619048,97.77294047619048,97.77294047619047,98.83625,0.13437223434448242,2.694941997528076,0.001589059829711914,4692.4375,ok
Edge_IIoTset,MLP,45,11440,3000,15,0.7675473609266794,97.08888888888889,78.16666666666666,78.16666666666666,1.5595238095238095,79.52029495399829,79.5202949539983,77.82841090635843,77.82841090635844,97.24135714285713,97.24135714285714,97.24135714285714,98.50017857142856,0.14043617248535156,2.710145950317383,0.0014920234680175781,4692.4375,ok
Edge_IIoTset,MLP,46,11442,3000,15,0.7985594234217858,97.48444444444443,81.13333333333334,81.13333333333334,1.3476190476190477,81.3159027110934,81.31590271109339,80.79376381647819,80.79376381647818,97.68095238095238,97.68095238095239,97.68095238095236,98.50589285714285,0.1387341022491455,2.7024731636047363,0.0016007423400878906,4692.4375,ok
Edge_IIoTset,NC,42,11440,3000,15,0.39022623428969944,92.27555555555556,42.06666666666667,42.06666666666667,4.138095238095238,39.49684623872571,39.496846238725716,37.64369504427687,37.64369504427687,50.0,50.0,50.0,50.0,0.13967585563659668,0.002240896224975586,0.004103899002075195,4692.4375,ok
Edge_IIoTset,NC,43,11440,3000,15,0.4089356126114601,92.50222222222222,43.766666666666666,43.766666666666666,4.016666666666667,41.49527282122614,41.49527282122613,38.96630105009261,38.96630105009261,49.96666666666668,49.96666666666668,49.96666666666667,49.75,0.14931774139404297,0.002679586410522461,0.004728078842163086,4692.4375,ok
Edge_IIoTset,NC,44,11440,3000,15,0.40913894726509753,92.51555555555555,43.86666666666667,43.86666666666667,4.0095238095238095,40.422568472524794,40.42256847252481,38.73708946059991,38.73708946059992,49.96666666666668,49.96666666666668,49.96666666666667,49.75,0.14965510368347168,0.002190113067626953,0.004210948944091797,4692.4375,ok
Edge_IIoTset,NC,45,11440,3000,15,0.4191972538565348,92.66222222222223,44.96666666666667,44.96666666666667,3.9309523809523808,40.935879842016845,40.935879842016845,40.24293491728439,40.24293491728437,50.0,50.0,50.0,50.0,0.15055418014526367,0.0025069713592529297,0.004663944244384766,4692.4375,ok
Edge_IIoTset,NC,46,11442,3000,15,0.4203597794800407,92.60444444444444,44.53333333333333,44.53333333333334,3.9619047619047616,40.67948715697411,40.679487156974105,38.24577838561572,38.245778385615715,50.0,50.0,50.0,50.0,0.14357876777648926,0.002711772918701172,0.004537105560302734,4692.4375,ok
Edge_IIoTset,NuSVC,42,11440,3000,15,0.6796859993704116,95.98222222222222,69.86666666666666,69.86666666666666,2.1523809523809523,71.49143466780703,71.49143466780704,68.9305910926002,68.9305910926002,,,,,0.1919100284576416,1.9902827739715576,1.0537312030792236,4692.4375,ok
Edge_IIoTset,NuSVC,43,11440,3000,15,0.6774386246998904,95.93777777777778,69.53333333333333,69.53333333333333,2.1761904761904765,70.66218767472395,70.66218767472395,67.51032660815103,67.51032660815102,,,,,0.13666391372680664,2.0054118633270264,1.0579400062561035,4692.4375,ok
Edge_IIoTset,NuSVC,44,11440,3000,15,0.6874657127833539,96.08,70.6,70.6,2.1,71.89255903573711,71.89255903573711,69.16438111463296,69.16438111463297,,,,,0.13054895401000977,2.024627923965454,1.0589230060577393,4692.4375,ok
Edge_IIoTset,NuSVC,45,11440,3000,15,0.6754977353996175,95.93777777777778,69.53333333333333,69.53333333333333,2.1761904761904765,70.47780047987796,70.47780047987793,68.5364403816378,68.53644038163782,,,,,0.12719202041625977,2.0119409561157227,1.0189881324768066,4692.4375,ok
Edge_IIoTset,NuSVC,46,11442,3000,15,0.689308109333728,96.10222222222222,70.76666666666668,70.76666666666667,2.0880952380952382,70.6628182037202,70.66281820372022,68.8229735506961,68.82297355069609,,,,,0.13373088836669922,1.9712061882019043,1.0863518714904785,4692.4375,ok
Edge_IIoTset,RNC,42,11440,3000,15,0.6200752170570268,95.23555555555555,64.26666666666667,64.26666666666667,2.5523809523809526,65.5167153075795,65.51671530757953,62.85299312816348,62.85299312816348,94.83861309523807,94.83861309523809,94.83861309523809,95.19758928571429,0.14491009712219238,0.0005407333374023438,0.07820701599121094,4692.4375,ok
Edge_IIoTset,RNC,43,11440,3000,15,0.6080056367763308,95.08888888888889,63.16666666666665,63.16666666666667,2.630952380952381,63.46939924907584,63.46939924907582,61.785565583265836,61.78556558326584,94.37638095238096,94.37638095238096,94.37638095238096,94.96616071428572,0.1374979019165039,0.0006108283996582031,0.06674814224243164,4692.4375,ok
Edge_IIoTset,RNC,44,11440,3000,15,0.6207980447151923,95.24444444444444,64.33333333333331,64.33333333333333,2.5476190476190474,65.4061210184523,65.4061210184523,63.003110578376464,63.003110578376486,94.87923809523811,94.87923809523808,94.8792380952381,95.1099107142857,0.1447608470916748,0.0005819797515869141,0.07503914833068848,4692.4375,ok
Edge_IIoTset,RNC,45,11440,3000,15,0.622414315068397,95.27111111111111,64.53333333333333,64.53333333333333,2.533333333333333,65.04882368863537,65.04882368863538,63.32677471480793,63.32677471480794,94.2204880952381,94.22048809523808,94.2204880952381,94.52089285714285,0.14870309829711914,0.0005578994750976562,0.07027721405029297,4692.4375,ok
Edge_IIoTset,RNC,46,11442,3000,15,0.6296493529771344,95.36,65.19999999999999,65.2,2.4857142857142858,65.88269496485286,65.88269496485285,63.97529606432397,63.975296064323985,94.88237500000002,94.882375,94.88237500000001,95.00196428571428,0.15357089042663574,0.0006170272827148438,0.06924605369567871,4692.4375,ok
Edge_IIoTset,SAINT,42,11440,3000,15,0.8406785212423699,98.00888888888889,85.06666666666666,85.06666666666666,1.0666666666666667,86.05622677004926,86.05622677004928,85.07340333514915,85.07340333514915,99.00609523809523,99.00609523809524,99.00609523809523,99.60008928571428,0.13188910484313965,293.3797791004181,0.93595290184021,2697.109375,ok
Edge_IIoTset,SAINT,43,11440,3000,15,0.8381255367562933,97.97333333333333,84.8,84.8,1.0857142857142856,85.97110064416475,85.97110064416475,84.72574043564713,84.72574043564708,98.90716666666665,98.90716666666665,98.90716666666667,99.79517857142858,0.12257528305053711,292.78755712509155,0.9404029846191406,2697.109375,ok
Edge_IIoTset,SAINT,44,11440,3000,15,0.8600777158833565,98.25333333333333,86.89999999999998,86.9,0.9357142857142857,87.49971979359105,87.49971979359107,86.90696500580604,86.90696500580606,99.14586904761904,99.14586904761906,99.14586904761903,99.85714285714286,0.12948012351989746,286.93404817581177,0.8800489902496338,2697.109375,ok
Edge_IIoTset,SAINT,45,11440,3000,15,0.8355994592096797,97.94666666666667,84.60000000000001,84.6,1.0999999999999999,85.31051445988645,85.31051445988645,84.51448382338177,84.51448382338178,98.8125476190476,98.8125476190476,98.81254761904762,99.13571428571429,0.11566376686096191,277.8432469367981,0.8829669952392578,2697.109375,ok
Edge_IIoTset,SAINT,46,11442,3000,15,0.8458371889622314,98.07111111111111,85.53333333333335,85.53333333333333,1.0333333333333332,86.57470531899203,86.57470531899205,85.51513927864612,85.5151392786461,98.94021428571429,98.94021428571429,98.94021428571429,99.56232142857144,0.11491012573242188,278.14720487594604,0.881317138671875,2697.109375,ok
Edge_IIoTset,SGD,42,11440,3000,15,0.5255162470661117,93.41333333333334,50.59999999999999,50.6,3.528571428571429,54.99256070685748,54.99256070685748,45.691191210053695,45.691191210053695,,,,,0.13620305061340332,0.41507601737976074,0.0004341602325439453,4692.4375,ok
Edge_IIoTset,SGD,43,11440,3000,15,0.5101761661888007,93.66222222222223,52.466666666666676,52.46666666666666,3.3952380952380947,55.41771021044575,55.41771021044576,47.620318428745804,47.62031842874581,,,,,0.13677096366882324,0.547431230545044,0.0004379749298095703,4692.4375,ok
Edge_IIoTset,SGD,44,11440,3000,15,0.5473064038928964,94.20444444444445,56.53333333333334,56.53333333333334,3.1047619047619044,57.511695746164094,57.51169574616411,54.199165129760694,54.199165129760694,,,,,0.13312792778015137,0.45436525344848633,0.0004439353942871094,4692.4375,ok
Edge_IIoTset,SGD,45,11440,3000,15,0.5201905590667167,93.83111111111111,53.733333333333334,53.733333333333334,3.3047619047619046,61.21862109627242,61.21862109627239,49.784014753599735,49.78401475359973,,,,,0.13572287559509277,0.47139978408813477,0.000308990478515625,4692.4375,ok
Edge_IIoTset,SGD,46,11442,3000,15,0.5599866814228105,94.39999999999999,58.00000000000001,57.99999999999999,3.0,62.463109736514824,62.46310973651483,54.5559378895444,54.5559378895444,,,,,0.13336586952209473,0.5038471221923828,0.0002949237823486328,4692.4375,ok
Edge_IIoTset,TabNet,42,11440,3000,15,0.5661453388913402,94.53333333333333,59.0,59.0,2.928571428571429,66.80927846143706,66.80927846143705,57.59504051623837,57.59504051623837,94.65176190476188,94.65176190476191,94.6517619047619,98.03946428571429,0.12489485740661621,42.5428683757782,0.11173295974731445,4692.4375,ok
Edge_IIoTset,TabNet,43,11440,3000,15,0.7619865433566055,97.02666666666667,77.7,77.7,1.5928571428571427,79.46018627469687,79.46018627469685,77.78783321798728,77.78783321798731,97.91611904761906,97.91611904761906,97.91611904761905,99.15464285714286,0.13147878646850586,42.90223574638367,0.1010138988494873,4692.4375,ok
Edge_IIoTset,TabNet,44,11440,3000,15,0.7458095214811128,96.81777777777778,76.13333333333334,76.13333333333333,1.7047619047619047,76.99396073856192,76.99396073856192,75.50246101931542,75.50246101931542,97.94350595238093,97.94350595238096,97.94350595238093,99.73500000000001,0.13839387893676758,43.20551800727844,0.1073758602142334,4692.4375,ok
Edge_IIoTset,TabNet,45,11440,3000,15,0.7540661439749995,96.92444444444445,76.93333333333334,76.93333333333334,1.6476190476190478,78.75222716808847,78.75222716808845,76.74126219843284,76.7412621984328,97.74792857142856,97.74792857142857,97.74792857142856,99.05517857142857,0.1277761459350586,43.421141147613525,0.10287594795227051,4692.4375,ok
Edge_IIoTset,TabNet,46,11442,3000,15,0.6523243919720311,95.62666666666667,67.2,67.2,2.3428571428571425,71.91570594499198,71.915705944992,65.03116834004652,65.03116834004652,95.52361904761906,95.52361904761906,95.52361904761902,99.31928571428573,0.1418778896331787,43.42882513999939,0.1061408519744873,4692.4375,ok
IoTID20,FTTransformer,42,7680,2000,5,0.9004565428612756,96.74000000000001,91.85000000000001,91.85,2.0375,92.8884451076326,92.8884451076326,91.96259223033884,91.96259223033884,98.7105,98.7105,98.7105,99.90546875,0.16274213790893555,108.12399101257324,0.4689338207244873,2845.203125,ok
IoTID20,FTTransformer,43,7680,2000,5,0.8984750771549278,96.67999999999999,91.7,91.7,2.075,92.63717012539884,92.63717012539882,91.77678611259422,91.77678611259422,98.81821875,98.81821875,98.81821875,99.94359375,0.16220593452453613,108.85587191581726,0.4657480716705322,2845.203125,ok
IoTID20,FTTransformer,44,7680,2000,5,0.8972028137004798,96.64,91.60000000000001,91.60000000000001,2.1,92.60259847764483,92.60259847764483,91.71990483673487,91.71990483673487,98.768875,98.768875,98.768875,99.74234375,0.16219115257263184,110.09730315208435,0.4776298999786377,2845.203125,ok
IoTID20,FTTransformer,45,7680,2000,5,0.902401893553992,96.8,92.0,92.0,2.0,93.04983886924462,93.04983886924461,92.09557719015272,92.09557719015272,98.53196875,98.53196874999999,98.53196875,99.91515625,0.1631009578704834,111.45350623130798,0.4775080680847168,2980.171875,ok
IoTID20,FTTransformer,46,7680,2000,5,0.9002100870593952,96.76,91.89999999999999,91.9,2.025,92.56099554939901,92.56099554939901,91.97511481836192,91.9751148183619,98.791625,98.791625,98.791625,99.88718750000001,0.16305828094482422,117.4085750579834,0.5233311653137207,2980.171875,ok
IoTID20,GauNB,42,7680,2000,5,0.5369407646022681,82.5,56.25,56.25,10.9375,75.08314679631859,75.0831467963186,53.3760345586795,53.3760345586795,90.00095312500001,90.000953125,90.000953125,94.319375,0.16739296913146973,0.0019211769104003906,0.0019061565399169922,890.0625,ok
IoTID20,GauNB,43,7680,2000,5,0.5364046684704824,84.02,60.04999999999999,60.050000000000004,9.9875,74.2618762370849,74.2618762370849,60.70577134475553,60.70577134475555,88.2391875,88.2391875,88.2391875,93.30492187499999,0.1661241054534912,0.0019578933715820312,0.0019459724426269531,890.0625,ok
IoTID20,GauNB,44,7680,2000,5,0.525933717962334,82.42,56.05,56.05,10.9875,72.52659476833368,72.52659476833367,52.90285265107847,52.90285265107847,88.58818750000002,88.58818749999999,88.58818750000002,92.69281250000002,0.16658806800842285,0.00191497802734375,0.0019359588623046875,890.0625,ok
IoTID20,GauNB,45,7680,2000,5,0.535938057170611,82.42,56.05,56.05,10.9875,76.06150961117974,76.06150961117974,53.42113861926339,53.42113861926339,88.82325,88.82325,88.82325000000002,94.310546875,0.16771483421325684,0.0019350051879882812,0.0019488334655761719,890.0625,ok
IoTID20,GauNB,46,7680,2000,5,0.5408966498659102,82.62,56.54999999999999,56.55,10.8625,78.00207134724812,78.00207134724812,54.05312534637909,54.05312534637909,89.786265625,89.786265625,89.78626562499998,92.953203125,0.16707301139831543,0.001924753189086914,0.0019288063049316406,890.0625,ok
IoTID20,KNFST,42,7680,2000,5,0.424325878986631,81.46,53.65,53.65,11.5875,54.03125311098178,54.031253110981794,52.88325066842654,52.88325066842655,74.11959375,74.11959375,74.11959375,81.42328125,0.25432896614074707,263.33022809028625,0.2202742099761963,7977.59375,ok
IoTID20,KNFST,43,7680,2000,5,0.37513172838624304,79.75999999999999,49.400000000000006,49.4,12.65,48.57945319197225,48.579453191972256,47.26396108751267,47.263961087512676,73.66993749999999,73.6699375,73.6699375,85.80015624999999,0.179901123046875,228.91968512535095,0.251115083694458,9422.203125,ok
IoTID20,KNFST,44,7680,2000,5,0.39192960205695565,80.24,50.6,50.6,12.35,49.191068322473946,49.19106832247395,47.609969238662956,47.609969238662956,72.01112499999999,72.01112499999999,72.011125,86.71624999999999,0.19815707206726074,314.86684012413025,0.23624587059020996,9422.203125,ok
IoTID20,KNFST,45,7680,2000,5,0.4150617786648998,80.96,52.400000000000006,52.400000000000006,11.899999999999999,51.8607742494639,51.8607742494639,49.587807645684094,49.587807645684094,72.40440625000001,72.40440625,72.40440625,83.76828125,0.21514391899108887,256.0791940689087,0.2161858081817627,9422.203125,ok
IoTID20,KNFST,46,7680,2000,5,0.3650284518859926,79.38,48.449999999999996,48.449999999999996,12.8875,46.101045123945894,46.101045123945894,44.878373549828424,44.878373549828424,70.968125,70.96812499999999,70.96812499999999,88.71671875000001,0.1711738109588623,262.45083379745483,0.21799588203430176,9422.203125,ok
IoTID20,KNN,42,7680,2000,5,0.8272137420320022,94.42,86.05000000000001,86.05000000000001,3.4875000000000003,86.72341877916766,86.72341877916764,86.08768555021047,86.08768555021048,94.83476562499999,94.83476562499999,94.83476562499999,98.93851562500001,0.1664257049560547,0.000576019287109375,0.02894115447998047,890.0625,ok
IoTID20,KNN,43,7680,2000,5,0.8033467236420512,93.66,84.14999999999999,84.15,3.9625,84.7989596063439,84.7989596063439,84.19240172327676,84.19240172327676,94.59074999999999,94.59074999999999,94.59075,98.7353125,0.16994786262512207,0.00038909912109375,0.03177809715270996,890.0625,ok
IoTID20,KNN,44,7680,2000,5,0.8014489268701734,93.60000000000001,84.00000000000001,84.0,4.0,84.71973919368577,84.71973919368577,84.07379276828057,84.07379276828054,94.68635937500001,94.68635937500001,94.68635937500001,98.06601562499999,0.16801214218139648,0.0004010200500488281,0.03142404556274414,890.0625,ok
IoTID20,KNN,45,7680,2000,5,0.8109179723265612,93.89999999999999,84.75000000000001,84.75,3.8125,85.43717405579191,85.43717405579191,84.78970310383508,84.78970310383508,94.67501562499999,94.675015625,94.675015625,98.3978125,0.1743149757385254,0.00041294097900390625,0.032247066497802734,890.0625,ok
IoTID20,KNN,46,7680,2000,5,0.8038813506166994,93.67999999999999,84.2,84.2,3.95,84.89589039946853,84.89589039946853,84.26715968911932,84.26715968911932,94.68704687500001,94.68704687500001,94.68704687500001,97.44578125000001,0.16991686820983887,0.0003921985626220703,0.031037092208862305,890.0625,ok
IoTID20,LDA,42,7680,2000,5,0.7236749819315319,91.08000000000001,77.69999999999999,77.7,5.575,79.59771118022931,79.59771118022931,78.093843863723,78.09384386372301,93.93540625,93.93540625000001,93.93540625,97.9103125,0.1719348430633545,0.018449783325195312,0.00043129920959472656,890.0625,ok
IoTID20,LDA,43,7680,2000,5,0.7142226654661298,90.75999999999999,76.9,76.9,5.775,79.47326658259522,79.47326658259523,77.53407298386843,77.53407298386843,93.70971874999998,93.70971875,93.70971875000001,97.64265624999999,0.18018198013305664,0.014665842056274414,0.00040602684020996094,890.0625,ok
IoTID20,LDA,44,7680,2000,5,0.7010037116322984,90.34,75.85,75.85,6.0375,78.30599208799593,78.30599208799593,76.48762264183902,76.48762264183901,93.425640625,93.425640625,93.425640625,97.77359375,0.18094706535339355,0.015161991119384766,0.00041413307189941406,890.0625,ok
IoTID20,LDA,45,7680,2000,5,0.7251308960317183,91.10000000000001,77.75,77.75,5.5625,80.35349521776736,80.35349521776736,78.3064633611741,78.30646336117408,93.97645312500002,93.976453125,93.976453125,97.8159375,0.18215203285217285,0.01476907730102539,0.0004069805145263672,890.0625,ok
IoTID20,LDA,46,7680,2000,5,0.723834490841055,91.03999999999999,77.60000000000001,77.60000000000001,5.6000000000000005,80.25869834690627,80.25869834690627,78.10517075668766,78.10517075668766,93.930125,93.930125,93.930125,97.365,0.18590998649597168,0.016328096389770508,0.0004258155822753906,890.0625,ok
IoTID20,LGBM,42,7680,2000,5,0.9338448484341858,97.88,94.7,94.69999999999999,1.325,94.78115212734076,94.78115212734076,94.72277744805683,94.72277744805683,99.55378125,99.55378125,99.55378125,99.97437500000001,0.16691088676452637,3.092102289199829,0.016115903854370117,890.0625,ok
IoTID20,LGBM,43,7680,2000,5,0.9326165843600229,97.84,94.6,94.6,1.35,94.64947608690922,94.64947608690922,94.60250459325785,94.60250459325785,99.52615625,99.52615624999999,99.52615625,99.97171875,0.16127991676330566,3.118502140045166,0.01553797721862793,890.0625,ok
IoTID20,LGBM,44,7680,2000,5,0.9502304588327893,98.4,96.0,96.0,1.0,96.12271858319694,96.12271858319693,96.01801467738582,96.01801467738584,99.70896875000001,99.70896875,99.70896875000001,99.82109374999999,0.16369414329528809,3.096074104309082,0.014204263687133789,890.0625,ok
IoTID20,LGBM,45,7680,2000,5,0.936994474412467,97.98,94.95000000000002,94.95,1.2625000000000002,94.99842002924979,94.9984200292498,94.9509728979087,94.9509728979087,99.56846875000001,99.56846874999998,99.56846875000001,99.98374999999999,0.1634049415588379,3.6730129718780518,0.015169143676757812,890.0625,ok
IoTID20,LGBM,46,7680,2000,5,0.9401560200854486,98.08,95.19999999999999,95.19999999999999,1.2,95.30131782180975,95.30131782180973,95.221164383273,95.221164383273,99.60178125000002,99.60178124999999,99.60178125000002,99.89671874999999,0.16112589836120605,3.068243980407715,0.015424966812133789,890.0625,ok
IoTID20,MLP,42,7680,2000,5,0.8118664914753351,93.96,84.89999999999999,84.89999999999999,3.775,85.09250463584274,85.09250463584273,84.87072303323924,84.87072303323924,96.76500000000001,96.765,96.76500000000001,99.42750000000001,0.16092586517333984,1.5076117515563965,0.0009312629699707031,890.0625,ok
IoTID20,MLP,43,7680,2000,5,0.8085318949949544,93.86,84.65000000000002,84.65,3.8375,84.83527373182162,84.83527373182163,84.66244090655861,84.66244090655863,96.531125,96.531125,96.53112499999999,99.09343750000001,0.1650218963623047,1.4991369247436523,0.0009500980377197266,890.0625,ok
IoTID20,MLP,44,7680,2000,5,0.7812688354922912,92.97999999999999,82.44999999999999,82.45,4.387499999999999,82.43382481840001,82.43382481840001,82.3201874854098,82.32018748540982,96.61153125,96.61153125,96.61153124999998,99.10656250000001,0.16284799575805664,1.5221378803253174,0.0009462833404541016,890.0625,ok
IoTID20,MLP,45,7680,2000,5,0.8097430502529614,93.88,84.69999999999999,84.7,3.8249999999999997,84.9976707989916,84.9976707989916,84.62184495554858,84.62184495554858,96.37259375,96.37259375,96.37259375,99.26937500000001,0.16429996490478516,1.5060920715332031,0.0009407997131347656,890.0625,ok
IoTID20,MLP,46,7680,2000,5,0.8387107294556071,94.82000000000001,87.05000000000001,87.05000000000001,3.2375000000000003,87.46211692953972,87.46211692953972,87.1509997640153,87.15099976401531,96.77096875,96.77096875,96.77096875,98.73546875,0.1615617275238037,1.5039851665496826,0.0009407997131347656,890.0625,ok
IoTID20,NC,42,7680,2000,5,0.4274685832041625,81.36,53.400000000000006,53.400000000000006,11.65,49.36028894135015,49.360288941350156,48.88780272471657,48.88780272471658,50.0,50.0,50.0,50.0,0.16562104225158691,0.0018618106842041016,0.0018160343170166016,890.0625,ok
IoTID20,NC,43,7680,2000,5,0.4020862976523543,80.56,51.4,51.4,12.15,48.486569155552175,48.48656915555218,47.09276520819871,47.09276520819871,50.0625,50.0625,50.0625,50.15625,0.16595911979675293,0.0018351078033447266,0.0018110275268554688,890.0625,ok
IoTID20,NC,44,7680,2000,5,0.3993672453639044,80.46,51.150000000000006,51.15,12.2125,47.597245660283676,47.59724566028367,46.734181504886834,46.73418150488684,50.0,50.0,50.0,50.0,0.1691591739654541,0.0018780231475830078,0.0018200874328613281,890.0625,ok
IoTID20,NC,45,7680,2000,5,0.4193690423341324,81.12,52.800000000000004,52.800000000000004,11.799999999999999,50.92117742328528,50.92117742328529,48.78366854443357,48.78366854443357,50.025000000000006,50.025,50.025,50.0625,0.16881799697875977,0.0018720626831054688,0.0018048286437988281,890.0625,ok
IoTID20,NC,46,7680,2000,5,0.4239960683867599,81.17999999999999,52.949999999999996,52.949999999999996,11.7625,49.75740909348764,49.75740909348764,47.76815675396547,47.76815675396548,50.0,50.0,50.0,50.0,0.1732649803161621,0.0017070770263671875,0.001786947250366211,890.0625,ok
IoTID20,NuSVC,42,7680,2000,5,0.7719652820204156,92.66,81.64999999999999,81.65,4.5875,82.56323966200257,82.56323966200257,81.79951647251228,81.79951647251228,,,,,0.17977023124694824,1.1405630111694336,0.3384251594543457,890.0625,ok
IoTID20,NuSVC,43,7680,2000,5,0.7299169364101424,91.34,78.35,78.35,5.4125,78.91854039033109,78.91854039033109,78.51550594115959,78.51550594115959,,,,,0.16605114936828613,1.0839669704437256,0.3363618850708008,890.0625,ok
IoTID20,NuSVC,44,7680,2000,5,0.7249594293176014,91.14,77.85000000000001,77.85,5.5375,78.4104024294965,78.41040242949651,77.80351375995508,77.80351375995508,,,,,0.16725516319274902,1.1327557563781738,0.337630033493042,890.0625,ok
IoTID20,NuSVC,45,7680,2000,5,0.7153962864998137,90.86,77.14999999999999,77.14999999999999,5.7125,77.89870138990717,77.89870138990719,77.3068558239886,77.3068558239886,,,,,0.1628110408782959,1.1123666763305664,0.33509111404418945,890.0625,ok
IoTID20,NuSVC,46,7680,2000,5,0.7391485053727113,91.62,79.05000000000001,79.05,5.2375,79.96921850320949,79.96921850320949,79.31168746212708,79.31168746212708,,,,,0.16109585762023926,1.1067700386047363,0.33278608322143555,890.0625,ok
IoTID20,RNC,42,7680,2000,5,0.7346461716073894,91.34,78.35000000000001,78.35,5.4125,80.63170555690768,80.63170555690768,78.31685187532118,78.31685187532116,89.626140625,89.62614062499999,89.626140625,93.739375,0.16493010520935059,0.00043272972106933594,0.03304624557495117,890.0625,ok
IoTID20,RNC,43,7680,2000,5,0.7127176190993851,90.62,76.55,76.55,5.8625,79.17240533090374,79.17240533090374,76.45823742075056,76.45823742075058,89.103625,89.103625,89.103625,92.89531249999999,0.1643838882446289,0.0004010200500488281,0.03222084045410156,890.0625,ok
IoTID20,RNC,44,7680,2000,5,0.7198922951375326,90.86,77.14999999999999,77.14999999999999,5.7125,79.82749602048371,79.82749602048371,77.14955306211714,77.14955306211714,89.56346875,89.56346875,89.56346875,92.95453125,0.16593599319458008,0.00041604042053222656,0.03246903419494629,890.0625,ok
IoTID20,RNC,45,7680,2000,5,0.7329491182651278,91.28,78.2,78.2,5.45,80.6147475866269,80.6147475866269,78.12718875396915,78.12718875396915,89.77640625,89.77640625000001,89.77640625000001,93.87773437500002,0.16497182846069336,0.00041484832763671875,0.03192305564880371,890.0625,ok
IoTID20,RNC,46,7680,2000,5,0.7363664966744934,91.42,78.55,78.55,5.3625,80.74781356549903,80.74781356549903,78.57488779029913,78.57488779029913,90.10615625,90.10615625,90.10615625,93.660390625,0.16683602333068848,0.0004086494445800781,0.03173494338989258,890.0625,ok
IoTID20,SAINT,42,7680,2000,5,0.8777266542827673,96.02000000000001,90.04999999999998,90.05,2.4875000000000003,90.9401891041415,90.9401891041415,90.11312594855588,90.11312594855585,98.32765625,98.32765624999999,98.32765625,99.82359375,0.21837091445922852,488.4290928840637,1.51448392868042,2105.625,ok
IoTID20,SAINT,43,7680,2000,5,0.8894151280116034,96.38,90.95,90.95,2.2624999999999997,92.05098884744662,92.05098884744662,91.06392430302496,91.06392430302496,98.37356249999999,98.3735625,98.3735625,99.86500000000001,0.1963508129119873,486.97963285446167,1.5240051746368408,2105.625,ok
IoTID20,SAINT,44,7680,2000,5,0.8873646498344986,96.32,90.8,90.8,2.3,91.79751917429039,91.79751917429037,90.8736788585504,90.8736788585504,98.5219375,98.5219375,98.5219375,99.6984375,0.20238804817199707,434.3720760345459,1.296494960784912,2105.625,ok
IoTID20,SAINT,45,7680,2000,5,0.8902929453205384,96.39999999999999,90.99999999999999,91.0,2.25,92.140226665163,92.140226665163,91.0529235448073,91.05292354480729,98.43046875000002,98.43046875000002,98.43046875000002,99.89187500000001,0.18880295753479004,438.07380986213684,1.1212670803070068,2105.625,ok
IoTID20,SAINT,46,7680,2000,5,0.8871878270758683,96.34,90.85000000000001,90.85,2.2875,91.54968894707102,91.54968894707103,90.92256527913722,90.92256527913723,98.65781249999999,98.65781249999999,98.65781249999999,99.75984375,0.20446085929870605,426.36153388023376,1.300806999206543,2105.625,ok
IoTID20,SGD,42,7680,2000,5,0.723073551188084,90.78,76.95,76.95,5.7625,82.15122232455847,82.15122232455849,77.56994634212514,77.56994634212512,,,,,0.16849827766418457,0.21472597122192383,0.0002720355987548828,890.0625,ok
IoTID20,SGD,43,7680,2000,5,0.7450723791199989,91.75999999999999,79.40000000000002,79.4,5.1499999999999995,81.37643599704305,81.37643599704305,79.74735043042284,79.74735043042284,,,,,0.1660480499267578,0.23131322860717773,0.00028967857360839844,890.0625,ok
IoTID20,SGD,44,7680,2000,5,0.6587716602615232,88.62,71.55,71.55,7.112499999999999,74.99114005139873,74.99114005139874,69.18058093835417,69.18058093835417,,,,,0.16289210319519043,0.1946260929107666,0.00024509429931640625,890.0625,ok
IoTID20,SGD,45,7680,2000,5,0.5777718538108286,84.61999999999999,61.55,61.550000000000004,9.6125,71.21713029146426,71.21713029146423,56.13918576171192,56.13918576171191,,,,,0.16629385948181152,0.22154688835144043,0.0002522468566894531,890.0625,ok
IoTID20,SGD,46,7680,2000,5,0.7095285954180364,90.16,75.4,75.4,6.15,81.1170249651424,81.1170249651424,75.8223039551463,75.8223039551463,,,,,0.16465187072753906,0.2546818256378174,0.0002589225769042969,890.0625,ok
IoTID20,TabNet,42,7680,2000,5,0.872995717573636,95.8,89.50000000000001,89.5,2.625,91.24750624510803,91.24750624510803,89.62787062348706,89.62787062348706,97.6106875,97.61068750000001,97.6106875,99.74031249999999,0.16224265098571777,23.815170764923096,0.07518291473388672,890.0625,ok
IoTID20,TabNet,43,7680,2000,5,0.836981782577848,94.62,86.55,86.55000000000001,3.3625000000000003,88.36284645161318,88.3628464516132,86.47529190312324,86.47529190312325,97.01590625,97.01590624999999,97.01590625000001,99.23234375000001,0.16023802757263184,23.68600821495056,0.07222986221313477,890.0625,ok
